Unnamed: 0,warnum,disno,dyindex,statea,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,year,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,changes_1,changes_2,batdths,durindx,a_latitude,a_longitude,b_latitude,b_longitude,stateNameA,stateAbbA,stateNameB,stateAbbB
1177,163,611,611.018,817,816,2,7,1965,4,30,1975,1973,1,3,3,1,1.0,254257.0,700000.0,,,954257.0,10,21.0625056,105.8290694,13.2904027,108.4265113,Republic of Vietnam,RVN,Vietnam,DRV
1178,163,611,611.018,817,816,2,7,1965,4,30,1975,1974,1,3,3,1,1.0,254257.0,700000.0,,,954257.0,3,21.0625056,105.8290694,13.2904027,108.4265113,Republic of Vietnam,RVN,Vietnam,DRV
1179,163,611,611.018,817,816,2,7,1965,4,30,1975,1975,1,3,3,1,1.0,254257.0,700000.0,,,954257.0,8,21.0625056,105.8290694,13.2904027,108.4265113,Republic of Vietnam,RVN,Vietnam,DRV
1180,163,611,611.019,816,840,10,1,1966,12,13,1969,1966,3,2,3,1,3.0,700000.0,1000.0,,,701000.0,4,13.2904027,108.4265113,12.7503486,122.7312101,Vietnam,DRV,Philippines,PHI
1181,163,611,611.019,816,840,10,1,1966,12,13,1969,1967,3,2,3,1,3.0,700000.0,1000.0,,,701000.0,1,13.2904027,108.4265113,12.7503486,122.7312101,Vietnam,DRV,Philippines,PHI
1182,163,611,611.019,816,840,10,1,1966,12,13,1969,1968,3,2,3,1,3.0,700000.0,1000.0,,,701000.0,2,13.2904027,108.4265113,12.7503486,122.7312101,Vietnam,DRV,Philippines,PHI
1183,163,611,611.019,816,840,10,1,1966,12,13,1969,1969,3,2,3,1,3.0,700000.0,1000.0,,,701000.0,3,13.2904027,108.4265113,12.7503486,122.7312101,Vietnam,DRV,Philippines,PHI
1184,163,611,611.019,840,816,10,1,1966,12,13,1969,1966,2,3,1,3,1.0,1000.0,700000.0,,,701000.0,1,12.7503486,122.7312101,13.2904027,108.4265113,Philippines,PHI,Vietnam,DRV
1185,163,611,611.019,840,816,10,1,1966,12,13,1969,1967,2,3,1,3,1.0,1000.0,700000.0,,,701000.0,3,12.7503486,122.7312101,13.2904027,108.4265113,Philippines,PHI,Vietnam,DRV
1186,163,611,611.019,840,816,10,1,1966,12,13,1969,1968,2,3,1,3,1.0,1000.0,700000.0,,,701000.0,4,12.7503486,122.7312101,13.2904027,108.4265113,Philippines,PHI,Vietnam,DRV
1187,163,611,611.019,840,816,10,1,1966,12,13,1969,1969,2,3,1,3,1.0,1000.0,700000.0,,,701000.0,2,12.7503486,122.7312101,13.2904027,108.4265113,Philippines,PHI,Vietnam,DRV
1188,163,611,611.02,816,900,6,27,1965,3,12,1972,1965,3,2,3,1,3.0,700000.0,494.0,,,700494.0,2,13.2904027,108.4265113,-24.7761086,134.755,Vietnam,DRV,Australia,AUL
1189,163,611,611.02,816,900,6,27,1965,3,12,1972,1966,3,2,3,1,3.0,700000.0,494.0,,,700494.0,6,13.2904027,108.4265113,-24.7761086,134.755,Vietnam,DRV,Australia,AUL
1190,163,611,611.02,816,900,6,27,1965,3,12,1972,1967,3,2,3,1,3.0,700000.0,494.0,,,700494.0,1,13.2904027,108.4265113,-24.7761086,134.755,Vietnam,DRV,Australia,AUL
1191,163,611,611.02,816,900,6,27,1965,3,12,1972,1968,3,2,3,1,3.0,700000.0,494.0,,,700494.0,5,13.2904027,108.4265113,-24.7761086,134.755,Vietnam,DRV,Australia,AUL
1192,163,611,611.02,816,900,6,27,1965,3,12,1972,1969,3,2,3,1,3.0,700000.0,494.0,,,700494.0,8,13.2904027,108.4265113,-24.7761086,134.755,Vietnam,DRV,Australia,AUL
1193,163,611,611.02,816,900,6,27,1965,3,12,1972,1970,3,2,3,1,3.0,700000.0,494.0,,,700494.0,7,13.2904027,108.4265113,-24.7761086,134.755,Vietnam,DRV,Australia,AUL
1194,163,611,611.02,816,900,6,27,1965,3,12,1972,1971,3,2,3,1,3.0,700000.0,494.0,,,700494.0,4,13.2904027,108.4265113,-24.7761086,134.755,Vietnam,DRV,Australia,AUL
1195,163,611,611.02,816,900,6,27,1965,3,12,1972,1972,3,2,3,1,3.0,700000.0,494.0,,,700494.0,3,13.2904027,108.4265113,-24.7761086,134.755,Vietnam,DRV,Australia,AUL
1196,163,611,611.02,900,816,6,27,1965,3,12,1972,1965,2,3,1,3,1.0,494.0,700000.0,,,700494.0,3,-24.7761086,134.755,13.2904027,108.4265113,Australia,AUL,Vietnam,DRV
1197,163,611,611.02,900,816,6,27,1965,3,12,1972,1966,2,3,1,3,1.0,494.0,700000.0,,,700494.0,7,-24.7761086,134.755,13.2904027,108.4265113,Australia,AUL,Vietnam,DRV
1198,163,611,611.02,900,816,6,27,1965,3,12,1972,1967,2,3,1,3,1.0,494.0,700000.0,,,700494.0,1,-24.7761086,134.755,13.2904027,108.4265113,Australia,AUL,Vietnam,DRV
1199,163,611,611.02,900,816,6,27,1965,3,12,1972,1968,2,3,1,3,1.0,494.0,700000.0,,,700494.0,5,-24.7761086,134.755,13.2904027,108.4265113,Australia,AUL,Vietnam,DRV
1200,163,611,611.02,900,816,6,27,1965,3,12,1972,1969,2,3,1,3,1.0,494.0,700000.0,,,700494.0,8,-24.7761086,134.755,13.2904027,108.4265113,Australia,AUL,Vietnam,DRV
1201,163,611,611.02,900,816,6,27,1965,3,12,1972,1970,2,3,1,3,1.0,494.0,700000.0,,,700494.0,4,-24.7761086,134.755,13.2904027,108.4265113,Australia,AUL,Vietnam,DRV
1202,163,611,611.02,900,816,6,27,1965,3,12,1972,1971,2,3,1,3,1.0,494.0,700000.0,,,700494.0,6,-24.7761086,134.755,13.2904027,108.4265113,Australia,AUL,Vietnam,DRV
1203,163,611,611.02,900,816,6,27,1965,3,12,1972,1972,2,3,1,3,1.0,494.0,700000.0,,,700494.0,2,-24.7761086,134.755,13.2904027,108.4265113,Australia,AUL,Vietnam,DRV
1204,166,1312,1312.001,750,770,8,5,1965,9,23,1965,1965,3,1,3,1,3.0,3261.0,3800.0,,,7061.0,1,22.3511148,78.6677428,30.3308401,71.247499,India,IND,Pakistan,PAK
1205,166,1312,1312.001,770,750,8,5,1965,9,23,1965,1965,1,3,1,3,1.0,3800.0,3261.0,,,7061.0,1,30.3308401,71.247499,22.3511148,78.6677428,Pakistan,PAK,India,IND
1206,169,1035,1035.001,645,666,6,5,1967,6,10,1967,1967,3,1,3,1,3.0,30.0,1000.0,,,1030.0,1,33.0955793,44.1749775,30.8760272,35.0015196,Iraq,IRQ,Israel,ISR
1207,169,1035,1035.001,666,645,6,5,1967,6,10,1967,1967,1,3,1,3,1.0,1000.0,30.0,,,1030.0,1,30.8760272,35.0015196,33.0955793,44.1749775,Israel,ISR,Iraq,IRQ
1208,169,1035,1035.002,651,666,6,5,1967,6,10,1967,1967,3,1,3,1,3.0,10000.0,1000.0,,,11000.0,1,26.2540493,29.2675469,30.8760272,35.0015196,Egypt,EGY,Israel,ISR
1209,169,1035,1035.002,666,651,6,5,1967,6,10,1967,1967,1,3,1,3,1.0,1000.0,10000.0,,,11000.0,1,30.8760272,35.0015196,26.2540493,29.2675469,Israel,ISR,Egypt,EGY
1210,169,1035,1035.003,652,666,6,5,1967,6,10,1967,1967,3,1,3,1,3.0,2500.0,1000.0,,,3500.0,1,34.6401861,39.0494106,30.8760272,35.0015196,Syria,SYR,Israel,ISR
1211,169,1035,1035.003,666,652,6,5,1967,6,10,1967,1967,1,3,1,3,1.0,1000.0,2500.0,,,3500.0,1,30.8760272,35.0015196,34.6401861,39.0494106,Israel,ISR,Syria,SYR
1212,169,1035,1035.004,663,666,6,5,1967,6,10,1967,1967,3,1,3,1,3.0,10000.0,1000.0,,,11000.0,1,31.1667049,36.941628,30.8760272,35.0015196,Jordan,JOR,Israel,ISR
1213,169,1035,1035.004,666,663,6,5,1967,6,10,1967,1967,1,3,1,3,1.0,1000.0,10000.0,,,11000.0,1,30.8760272,35.0015196,31.1667049,36.941628,Israel,ISR,Jordan,JOR
1214,170,1353,1353.013,812,816,12,13,1967,4,17,1973,1967,3,1,3,1,3.0,11250.0,2250.0,,,13500.0,7,20.0171109,103.378253,13.2904027,108.4265113,Laos,LAO,Vietnam,DRV
1215,170,1353,1353.013,812,816,12,13,1967,4,17,1973,1968,3,1,3,1,3.0,11250.0,2250.0,,,13500.0,2,20.0171109,103.378253,13.2904027,108.4265113,Laos,LAO,Vietnam,DRV
1216,170,1353,1353.013,812,816,12,13,1967,4,17,1973,1969,3,1,3,1,3.0,11250.0,2250.0,,,13500.0,5,20.0171109,103.378253,13.2904027,108.4265113,Laos,LAO,Vietnam,DRV
1217,170,1353,1353.013,812,816,12,13,1967,4,17,1973,1970,3,1,3,1,3.0,11250.0,2250.0,,,13500.0,4,20.0171109,103.378253,13.2904027,108.4265113,Laos,LAO,Vietnam,DRV
1218,170,1353,1353.013,812,816,12,13,1967,4,17,1973,1971,3,1,3,1,3.0,11250.0,2250.0,,,13500.0,1,20.0171109,103.378253,13.2904027,108.4265113,Laos,LAO,Vietnam,DRV
1219,170,1353,1353.013,812,816,12,13,1967,4,17,1973,1972,3,1,3,1,3.0,11250.0,2250.0,,,13500.0,6,20.0171109,103.378253,13.2904027,108.4265113,Laos,LAO,Vietnam,DRV
1220,170,1353,1353.013,812,816,12,13,1967,4,17,1973,1973,3,1,3,1,3.0,11250.0,2250.0,,,13500.0,3,20.0171109,103.378253,13.2904027,108.4265113,Laos,LAO,Vietnam,DRV
1221,170,1353,1353.013,816,812,12,13,1967,4,17,1973,1967,1,3,1,3,1.0,2250.0,11250.0,,,13500.0,1,13.2904027,108.4265113,20.0171109,103.378253,Vietnam,DRV,Laos,LAO
1222,170,1353,1353.013,816,812,12,13,1967,4,17,1973,1968,1,3,1,3,1.0,2250.0,11250.0,,,13500.0,6,13.2904027,108.4265113,20.0171109,103.378253,Vietnam,DRV,Laos,LAO
1223,170,1353,1353.013,816,812,12,13,1967,4,17,1973,1969,1,3,1,3,1.0,2250.0,11250.0,,,13500.0,5,13.2904027,108.4265113,20.0171109,103.378253,Vietnam,DRV,Laos,LAO
1224,170,1353,1353.013,816,812,12,13,1967,4,17,1973,1970,1,3,1,3,1.0,2250.0,11250.0,,,13500.0,4,13.2904027,108.4265113,20.0171109,103.378253,Vietnam,DRV,Laos,LAO
1225,170,1353,1353.013,816,812,12,13,1967,4,17,1973,1971,1,3,1,3,1.0,2250.0,11250.0,,,13500.0,3,13.2904027,108.4265113,20.0171109,103.378253,Vietnam,DRV,Laos,LAO
1226,170,1353,1353.013,816,812,12,13,1967,4,17,1973,1972,1,3,1,3,1.0,2250.0,11250.0,,,13500.0,7,13.2904027,108.4265113,20.0171109,103.378253,Vietnam,DRV,Laos,LAO
1227,170,1353,1353.013,816,812,12,13,1967,4,17,1973,1973,1,3,1,3,1.0,2250.0,11250.0,,,13500.0,2,13.2904027,108.4265113,20.0171109,103.378253,Vietnam,DRV,Laos,LAO
1228,172,1480,1480.0020000000004,651,666,3,8,1969,8,7,1970,1969,1,3,1,3,2.0,368.0,5000.0,,,5368.0,1,26.2540493,29.2675469,30.8760272,35.0015196,Egypt,EGY,Israel,ISR
1229,172,1480,1480.0020000000004,651,666,3,8,1969,8,7,1970,1970,1,3,1,3,2.0,368.0,5000.0,,,5368.0,2,26.2540493,29.2675469,30.8760272,35.0015196,Egypt,EGY,Israel,ISR
1230,172,1480,1480.0020000000004,666,651,3,8,1969,8,7,1970,1969,3,1,3,1,2.0,5000.0,368.0,,,5368.0,1,30.8760272,35.0015196,26.2540493,29.2675469,Israel,ISR,Egypt,EGY
1231,172,1480,1480.0020000000004,666,651,3,8,1969,8,7,1970,1970,3,1,3,1,2.0,5000.0,368.0,,,5368.0,2,30.8760272,35.0015196,26.2540493,29.2675469,Israel,ISR,Egypt,EGY
1232,175,1206,1206.001,91,92,7,14,1969,7,18,1969,1969,3,1,3,1,3.0,1200.0,700.0,,,1900.0,1,15.2572432,-86.0755145,13.800038199999998,-88.9140683,Honduras,HON,El Salvador,SAL
1233,175,1206,1206.001,92,91,7,14,1969,7,18,1969,1969,1,3,1,3,1.0,700.0,1200.0,,,1900.0,1,13.800038199999998,-88.9140683,15.2572432,-86.0755145,El Salvador,SAL,Honduras,HON
1234,176,1617,1617.001,811,816,3,23,1970,12,3,1971,1970,3,1,3,1,2.0,5000.0,400.0,,,5400.0,1,13.5066394,104.869423,13.2904027,108.4265113,Cambodia,CAM,Vietnam,DRV
1235,176,1617,1617.001,811,816,3,23,1970,12,3,1971,1971,3,1,3,1,2.0,5000.0,400.0,,,5400.0,2,13.5066394,104.869423,13.2904027,108.4265113,Cambodia,CAM,Vietnam,DRV
1236,176,1617,1617.001,816,811,3,23,1970,12,3,1971,1970,1,3,1,3,2.0,400.0,5000.0,,,5400.0,1,13.2904027,108.4265113,13.5066394,104.869423,Vietnam,DRV,Cambodia,CAM
1237,176,1617,1617.001,816,811,3,23,1970,12,3,1971,1971,1,3,1,3,2.0,400.0,5000.0,,,5400.0,2,13.2904027,108.4265113,13.5066394,104.869423,Vietnam,DRV,Cambodia,CAM
1238,178,1447,1447.001,750,770,12,3,1971,12,16,1971,1971,3,1,3,1,1.0,3241.0,7982.0,,,11223.0,1,22.3511148,78.6677428,30.3308401,71.247499,India,IND,Pakistan,PAK
1239,178,1447,1447.001,770,750,12,3,1971,12,16,1971,1971,1,3,1,3,3.0,7982.0,3241.0,,,11223.0,1,30.3308401,71.247499,22.3511148,78.6677428,Pakistan,PAK,India,IND
1240,181,1046,1046.001,645,666,10,12,1973,10,19,1973,1973,2,3,1,3,2.0,3500.0,278.0,,,3778.0,1,33.0955793,44.1749775,30.8760272,35.0015196,Iraq,IRQ,Israel,ISR
1241,181,1046,1046.001,666,645,10,12,1973,10,19,1973,1973,3,2,3,2,2.0,278.0,3500.0,,,3778.0,1,30.8760272,35.0015196,33.0955793,44.1749775,Israel,ISR,Iraq,IRQ
1242,181,1046,1046.002,651,666,10,6,1973,10,24,1973,1973,1,3,1,3,3.0,7700.0,2838.0,,,10538.0,1,26.2540493,29.2675469,30.8760272,35.0015196,Egypt,EGY,Israel,ISR
1243,181,1046,1046.002,666,651,10,6,1973,10,24,1973,1973,3,1,3,1,1.0,2838.0,7700.0,,,10538.0,1,30.8760272,35.0015196,26.2540493,29.2675469,Israel,ISR,Egypt,EGY
1244,181,1046,1046.003,652,666,10,6,1973,10,22,1973,1973,1,3,1,3,3.0,3500.0,2838.0,,,6338.0,1,34.6401861,39.0494106,30.8760272,35.0015196,Syria,SYR,Israel,ISR
1245,181,1046,1046.003,666,652,10,6,1973,10,22,1973,1973,3,1,3,1,1.0,2838.0,3500.0,,,6338.0,1,30.8760272,35.0015196,34.6401861,39.0494106,Israel,ISR,Syria,SYR
1246,181,1046,1046.004,663,666,10,16,1973,10,19,1973,1973,2,3,1,3,2.0,3500.0,23.0,,,3523.0,1,31.1667049,36.941628,30.8760272,35.0015196,Jordan,JOR,Israel,ISR
1247,181,1046,1046.004,666,663,10,16,1973,10,19,1973,1973,3,2,3,1,2.0,23.0,3500.0,,,3523.0,1,30.8760272,35.0015196,31.1667049,36.941628,Israel,ISR,Jordan,JOR
1248,181,1046,1046.005,666,670,10,14,1973,10,19,1973,1973,3,2,3,1,2.0,100.0,3500.0,,,3600.0,1,30.8760272,35.0015196,25.624261800000006,42.3528328,Israel,ISR,Saudi Arabia,SAU
1249,181,1046,1046.005,670,666,10,14,1973,10,19,1973,1973,2,3,1,3,2.0,3500.0,100.0,,,3600.0,1,25.624261800000006,42.3528328,30.8760272,35.0015196,Saudi Arabia,SAU,Israel,ISR
1250,184,1293,1293.001,350,640,7,23,1974,8,16,1978,1974,4,1,3,1,3.0,,,,,,1,38.9953683,21.9877132,38.9597594,34.9249653,Greece,GRC,Turkey,TUR
1251,184,1293,1293.001,640,350,7,23,1974,8,16,1978,1974,1,4,1,3,1.0,,,,,,1,38.9597594,34.9249653,38.9953683,21.9877132,Turkey,TUR,Greece,GRC
1252,184,1293,1293.002,352,640,7,23,1974,8,16,1974,1974,3,2,3,1,3.0,500.0,1000.0,,,1500.0,1,34.982301799999995,33.1451285,38.9597594,34.9249653,Cyprus,CYP,Turkey,TUR
1253,184,1293,1293.002,640,352,7,23,1974,8,16,1974,1974,2,3,1,3,1.0,1000.0,500.0,,,1500.0,1,38.9597594,34.9249653,34.982301799999995,33.1451285,Turkey,TUR,Cyprus,CYP
1254,186,1441,1441.001,40,490,10,23,1975,2,12,1976,1975,3,2,3,1,2.0,1500.0,100.0,,,1600.0,2,23.0131338,-80.8328748,-2.9814344,23.822263600000007,Cuba,CUB,Democratic Republic of the Congo,DRC
1255,186,1441,1441.001,40,490,10,23,1975,2,12,1976,1976,3,2,3,1,2.0,1500.0,100.0,,,1600.0,1,23.0131338,-80.8328748,-2.9814344,23.822263600000007,Cuba,CUB,Democratic Republic of the Congo,DRC
1256,186,1441,1441.001,490,40,10,23,1975,2,12,1976,1975,2,3,3,1,2.0,100.0,1500.0,,,1600.0,2,-2.9814344,23.822263600000007,23.0131338,-80.8328748,Democratic Republic of the Congo,DRC,Cuba,CUB
1257,186,1441,1441.001,490,40,10,23,1975,2,12,1976,1976,2,3,3,1,2.0,100.0,1500.0,,,1600.0,1,-2.9814344,23.822263600000007,23.0131338,-80.8328748,Democratic Republic of the Congo,DRC,Cuba,CUB
1258,186,1441,1441.003,40,560,10,23,1975,2,12,1976,1975,3,1,3,1,2.0,1500.0,100.0,,,1600.0,3,23.0131338,-80.8328748,-28.816623600000003,24.991639000000006,Cuba,CUB,South Africa,SAF
1259,186,1441,1441.003,40,560,10,23,1975,2,12,1976,1976,3,1,3,1,2.0,1500.0,100.0,,,1600.0,4,23.0131338,-80.8328748,-28.816623600000003,24.991639000000006,Cuba,CUB,South Africa,SAF
1260,186,1441,1441.003,40,560,8,4,1987,6,27,1988,1987,1,3,3,1,2.0,,,,,,1,23.0131338,-80.8328748,-28.816623600000003,24.991639000000006,Cuba,CUB,South Africa,SAF
1261,186,1441,1441.003,40,560,8,4,1987,6,27,1988,1988,1,3,3,1,2.0,,,,,,2,23.0131338,-80.8328748,-28.816623600000003,24.991639000000006,Cuba,CUB,South Africa,SAF
1262,186,1441,1441.003,560,40,10,23,1975,2,12,1976,1975,1,3,1,3,2.0,100.0,1500.0,,,1600.0,1,-28.816623600000003,24.991639000000006,23.0131338,-80.8328748,South Africa,SAF,Cuba,CUB
1263,186,1441,1441.003,560,40,10,23,1975,2,12,1976,1976,1,3,1,3,2.0,100.0,1500.0,,,1600.0,4,-28.816623600000003,24.991639000000006,23.0131338,-80.8328748,South Africa,SAF,Cuba,CUB
1264,186,1441,1441.003,560,40,8,4,1987,6,27,1988,1987,3,1,1,3,2.0,,,,,,3,-28.816623600000003,24.991639000000006,23.0131338,-80.8328748,South Africa,SAF,Cuba,CUB
1265,186,1441,1441.003,560,40,8,4,1987,6,27,1988,1988,3,1,1,3,2.0,,,,,,2,-28.816623600000003,24.991639000000006,23.0131338,-80.8328748,South Africa,SAF,Cuba,CUB
1266,186,1441,1441.004,490,540,11,11,1975,2,12,1976,1975,2,4,1,3,2.0,100.0,1000.0,,,1100.0,2,-2.9814344,23.822263600000007,-11.877576800000002,17.5691241,Democratic Republic of the Congo,DRC,Angola,ANG
1267,186,1441,1441.004,490,540,11,11,1975,2,12,1976,1976,2,4,1,3,2.0,100.0,1000.0,,,1100.0,1,-2.9814344,23.822263600000007,-11.877576800000002,17.5691241,Democratic Republic of the Congo,DRC,Angola,ANG
1268,186,1441,1441.004,540,490,11,11,1975,2,12,1976,1975,4,2,3,1,2.0,1000.0,100.0,,,1100.0,2,-11.877576800000002,17.5691241,-2.9814344,23.822263600000007,Angola,ANG,Democratic Republic of the Congo,DRC
1269,186,1441,1441.004,540,490,11,11,1975,2,12,1976,1976,4,2,3,1,2.0,1000.0,100.0,,,1100.0,1,-11.877576800000002,17.5691241,-2.9814344,23.822263600000007,Angola,ANG,Democratic Republic of the Congo,DRC
1270,186,1441,1441.006,540,560,11,11,1975,2,12,1976,1975,4,1,3,1,2.0,1000.0,100.0,,,1100.0,3,-11.877576800000002,17.5691241,-28.816623600000003,24.991639000000006,Angola,ANG,South Africa,SAF
1271,186,1441,1441.006,540,560,11,11,1975,2,12,1976,1976,4,1,3,1,2.0,1000.0,100.0,,,1100.0,4,-11.877576800000002,17.5691241,-28.816623600000003,24.991639000000006,Angola,ANG,South Africa,SAF
1272,186,1441,1441.006,540,560,8,4,1987,6,27,1988,1987,2,3,3,1,2.0,1000.0,100.0,,,1100.0,1,-11.877576800000002,17.5691241,-28.816623600000003,24.991639000000006,Angola,ANG,South Africa,SAF
1273,186,1441,1441.006,540,560,8,4,1987,6,27,1988,1988,2,3,3,1,2.0,1000.0,100.0,,,1100.0,2,-11.877576800000002,17.5691241,-28.816623600000003,24.991639000000006,Angola,ANG,South Africa,SAF
1274,186,1441,1441.006,560,540,11,11,1975,2,12,1976,1975,1,4,1,3,2.0,100.0,1000.0,,,1100.0,1,-28.816623600000003,24.991639000000006,-11.877576800000002,17.5691241,South Africa,SAF,Angola,ANG
1275,186,1441,1441.006,560,540,11,11,1975,2,12,1976,1976,4,1,3,1,2.0,100.0,1000.0,,,1100.0,3,-28.816623600000003,24.991639000000006,-11.877576800000002,17.5691241,South Africa,SAF,Angola,ANG
1276,186,1441,1441.006,560,540,8,4,1987,6,27,1988,1987,3,2,1,3,2.0,100.0,1000.0,,,1100.0,4,-28.816623600000003,24.991639000000006,-11.877576800000002,17.5691241,South Africa,SAF,Angola,ANG
1277,186,1441,1441.006,560,540,8,4,1987,6,27,1988,1988,3,2,1,3,2.0,100.0,1000.0,,,1100.0,2,-28.816623600000003,24.991639000000006,-11.877576800000002,17.5691241,South Africa,SAF,Angola,ANG
1278,187,2069,2069.001,40,520,1,22,1978,3,9,1978,1978,4,1,1,3,1.0,1800.0,700.0,,,2500.0,1,23.0131338,-80.8328748,8.3676771,49.083416,Cuba,CUB,Somalia,SOM
1279,187,2069,2069.001,520,40,1,22,1978,3,9,1978,1978,1,4,3,1,3.0,700.0,1800.0,,,2500.0,1,8.3676771,49.083416,23.0131338,-80.8328748,Somalia,SOM,Cuba,CUB
1280,187,2069,2069.002,520,530,7,23,1977,3,9,1978,1977,1,3,1,3,3.0,8000.0,1800.0,,,9800.0,1,8.3676771,49.083416,10.2116702,38.6521203,Somalia,SOM,Ethiopia,ETH
1281,187,2069,2069.002,520,530,7,23,1977,3,9,1978,1978,1,3,1,3,3.0,8000.0,1800.0,,,9800.0,2,8.3676771,49.083416,10.2116702,38.6521203,Somalia,SOM,Ethiopia,ETH
1282,187,2069,2069.002,530,520,7,23,1977,3,9,1978,1977,3,1,3,1,1.0,1800.0,8000.0,,,9800.0,1,10.2116702,38.6521203,8.3676771,49.083416,Ethiopia,ETH,Somalia,SOM
1283,187,2069,2069.002,530,520,7,23,1977,3,9,1978,1978,3,1,3,1,1.0,1800.0,8000.0,,,9800.0,2,10.2116702,38.6521203,8.3676771,49.083416,Ethiopia,ETH,Somalia,SOM
1284,189,1435,1435.001,811,816,9,24,1977,1,7,1979,1977,1,3,1,3,3.0,5000.0,3000.0,,,8000.0,3,13.5066394,104.869423,13.2904027,108.4265113,Cambodia,CAM,Vietnam,DRV
1285,189,1435,1435.001,811,816,9,24,1977,1,7,1979,1978,1,3,1,3,3.0,5000.0,3000.0,,,8000.0,1,13.5066394,104.869423,13.2904027,108.4265113,Cambodia,CAM,Vietnam,DRV
1286,189,1435,1435.001,811,816,9,24,1977,1,7,1979,1979,1,3,1,3,3.0,5000.0,3000.0,,,8000.0,2,13.5066394,104.869423,13.2904027,108.4265113,Cambodia,CAM,Vietnam,DRV
1287,189,1435,1435.001,816,811,9,24,1977,1,7,1979,1977,3,1,3,1,1.0,3000.0,5000.0,,,8000.0,2,13.2904027,108.4265113,13.5066394,104.869423,Vietnam,DRV,Cambodia,CAM
1288,189,1435,1435.001,816,811,9,24,1977,1,7,1979,1978,3,1,3,1,1.0,3000.0,5000.0,,,8000.0,3,13.2904027,108.4265113,13.5066394,104.869423,Vietnam,DRV,Cambodia,CAM
1289,189,1435,1435.001,816,811,9,24,1977,1,7,1979,1979,3,1,3,1,1.0,3000.0,5000.0,,,8000.0,1,13.2904027,108.4265113,13.5066394,104.869423,Vietnam,DRV,Cambodia,CAM
1290,190,2141,2141.001,500,510,10,28,1978,4,11,1979,1978,1,3,1,3,1.0,1500.0,1000.0,,,2500.0,2,1.5333553999999998,32.2166578,-6.5247123,35.7878438,Uganda,UGA,Tanzania,TAZ
1291,190,2141,2141.001,500,510,10,28,1978,4,11,1979,1979,1,3,1,3,1.0,1500.0,1000.0,,,2500.0,1,1.5333553999999998,32.2166578,-6.5247123,35.7878438,Uganda,UGA,Tanzania,TAZ
1292,190,2141,2141.001,510,500,10,28,1978,4,11,1979,1978,3,1,3,1,3.0,1000.0,1500.0,,,2500.0,1,-6.5247123,35.7878438,1.5333553999999998,32.2166578,Tanzania,TAZ,Uganda,UGA
1293,190,2141,2141.001,510,500,10,28,1978,4,11,1979,1979,3,1,3,1,3.0,1000.0,1500.0,,,2500.0,2,-6.5247123,35.7878438,1.5333553999999998,32.2166578,Tanzania,TAZ,Uganda,UGA
1294,190,2141,2141.002,510,620,2,1,1979,4,11,1979,1979,3,2,3,1,1.0,1500.0,500.0,,,2000.0,1,-6.5247123,35.7878438,26.8234472,18.1236723,Tanzania,TAZ,Libya,LIB
1295,190,2141,2141.002,620,510,2,1,1979,4,11,1979,1979,2,3,1,3,3.0,500.0,1500.0,,,2000.0,1,26.8234472,18.1236723,-6.5247123,35.7878438,Libya,LIB,Tanzania,TAZ
1296,193,3007,3007.002,710,816,2,17,1979,3,16,1979,1979,1,3,1,3,2.0,8000.0,13000.0,,,21000.0,1,35.000074,104.999927,13.2904027,108.4265113,China,CHN,Vietnam,DRV
1297,193,3007,3007.002,816,710,2,17,1979,3,16,1979,1979,3,1,3,1,2.0,13000.0,8000.0,,,21000.0,1,13.2904027,108.4265113,35.000074,104.999927,Vietnam,DRV,China,CHN
1298,199,2115,2115.001,630,645,9,22,1980,7,31,1988,1980,3,1,3,1,2.0,500000.0,750000.0,,,1250000.0,2,32.9407495,52.9471344,33.0955793,44.1749775,Iran,IRN,Iraq,IRQ
1299,199,2115,2115.001,630,645,9,22,1980,7,31,1988,1981,3,1,3,1,2.0,500000.0,750000.0,,,1250000.0,9,32.9407495,52.9471344,33.0955793,44.1749775,Iran,IRN,Iraq,IRQ
1300,199,2115,2115.001,630,645,9,22,1980,7,31,1988,1982,3,1,3,1,2.0,500000.0,750000.0,,,1250000.0,8,32.9407495,52.9471344,33.0955793,44.1749775,Iran,IRN,Iraq,IRQ
1301,199,2115,2115.001,630,645,9,22,1980,7,31,1988,1983,3,1,3,1,2.0,500000.0,750000.0,,,1250000.0,4,32.9407495,52.9471344,33.0955793,44.1749775,Iran,IRN,Iraq,IRQ
1302,199,2115,2115.001,630,645,9,22,1980,7,31,1988,1984,3,1,3,1,2.0,500000.0,750000.0,,,1250000.0,3,32.9407495,52.9471344,33.0955793,44.1749775,Iran,IRN,Iraq,IRQ
1303,199,2115,2115.001,630,645,9,22,1980,7,31,1988,1985,3,1,3,1,2.0,500000.0,750000.0,,,1250000.0,7,32.9407495,52.9471344,33.0955793,44.1749775,Iran,IRN,Iraq,IRQ
1304,199,2115,2115.001,630,645,9,22,1980,7,31,1988,1986,3,1,3,1,2.0,500000.0,750000.0,,,1250000.0,5,32.9407495,52.9471344,33.0955793,44.1749775,Iran,IRN,Iraq,IRQ
