warnum,disno,dyindex,statea,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,year,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,changes_1,changes_2,batdths,durindx,a_latitude,a_longitude,b_latitude,b_longitude
151,51,51.032,731,840,11,1,1950,7,27,1953,1950,1,4,3,1,2,316579,92,,,316671,3,40.3736611,127.0870417,12.7503486,122.7312101
151,51,51.032,731,840,11,1,1950,7,27,1953,1951,1,4,3,1,2,316579,92,,,316671,1,40.3736611,127.0870417,12.7503486,122.7312101
151,51,51.032,731,840,11,1,1950,7,27,1953,1952,1,4,3,1,2,316579,92,,,316671,2,40.3736611,127.0870417,12.7503486,122.7312101
151,51,51.032,731,840,11,1,1950,7,27,1953,1953,1,4,3,1,2,316579,92,,,316671,4,40.3736611,127.0870417,12.7503486,122.7312101
151,51,51.032,840,731,11,1,1950,7,27,1953,1950,4,1,1,3,2,92,316579,,,316671,2,12.7503486,122.7312101,40.3736611,127.0870417
151,51,51.032,840,731,11,1,1950,7,27,1953,1951,4,1,1,3,2,92,316579,,,316671,4,12.7503486,122.7312101,40.3736611,127.0870417
151,51,51.032,840,731,11,1,1950,7,27,1953,1952,4,1,1,3,2,92,316579,,,316671,1,12.7503486,122.7312101,40.3736611,127.0870417
151,51,51.032,840,731,11,1,1950,7,27,1953,1953,4,1,1,3,2,92,316579,,,316671,3,12.7503486,122.7312101,40.3736611,127.0870417
151,51,51.033,731,900,10,21,1950,7,27,1953,1950,1,4,3,1,2,316579,291,,,316870,4,40.3736611,127.0870417,-24.7761086,134.755
151,51,51.033,731,900,10,21,1950,7,27,1953,1951,1,4,3,1,2,316579,291,,,316870,3,40.3736611,127.0870417,-24.7761086,134.755
151,51,51.033,731,900,10,21,1950,7,27,1953,1952,1,4,3,1,2,316579,291,,,316870,1,40.3736611,127.0870417,-24.7761086,134.755
151,51,51.033,731,900,10,21,1950,7,27,1953,1953,1,4,3,1,2,316579,291,,,316870,2,40.3736611,127.0870417,-24.7761086,134.755
151,51,51.033,900,731,10,21,1950,7,27,1953,1950,4,1,1,3,2,291,316579,,,316870,1,-24.7761086,134.755,40.3736611,127.0870417
151,51,51.033,900,731,10,21,1950,7,27,1953,1951,4,1,1,3,2,291,316579,,,316870,3,-24.7761086,134.755,40.3736611,127.0870417
151,51,51.033,900,731,10,21,1950,7,27,1953,1952,4,1,1,3,2,291,316579,,,316870,4,-24.7761086,134.755,40.3736611,127.0870417
151,51,51.033,900,731,10,21,1950,7,27,1953,1953,4,1,1,3,2,291,316579,,,316870,2,-24.7761086,134.755,40.3736611,127.0870417
151,51,51.034,731,920,9,15,1950,7,27,1953,1950,1,4,3,1,2,316579,23,,,316602,2,40.3736611,127.0870417,-41.5000831,172.8344077
151,51,51.034,731,920,9,15,1950,7,27,1953,1951,1,4,3,1,2,316579,23,,,316602,3,40.3736611,127.0870417,-41.5000831,172.8344077
151,51,51.034,731,920,9,15,1950,7,27,1953,1952,1,4,3,1,2,316579,23,,,316602,4,40.3736611,127.0870417,-41.5000831,172.8344077
151,51,51.034,731,920,9,15,1950,7,27,1953,1953,1,4,3,1,2,316579,23,,,316602,1,40.3736611,127.0870417,-41.5000831,172.8344077
151,51,51.034,920,731,9,15,1950,7,27,1953,1950,4,1,1,3,2,23,316579,,,316602,3,-41.5000831,172.8344077,40.3736611,127.0870417
151,51,51.034,920,731,9,15,1950,7,27,1953,1951,4,1,1,3,2,23,316579,,,316602,1,-41.5000831,172.8344077,40.3736611,127.0870417
151,51,51.034,920,731,9,15,1950,7,27,1953,1952,4,1,1,3,2,23,316579,,,316602,2,-41.5000831,172.8344077,40.3736611,127.0870417
151,51,51.034,920,731,9,15,1950,7,27,1953,1953,4,1,1,3,2,23,316579,,,316602,4,-41.5000831,172.8344077,40.3736611,127.0870417
153,50,50.004,710,713,9,3,1954,4,23,1955,1954,1,3,1,1,1,1003,1367,,,2370,1,35.000074,104.999927,23.59829785,120.8353631
153,50,50.004,710,713,9,3,1954,4,23,1955,1955,1,3,1,1,1,1003,1367,,,2370,2,35.000074,104.999927,23.59829785,120.8353631
153,50,50.004,713,710,9,3,1954,4,23,1955,1954,3,1,3,1,3,1367,1003,,,2370,1,23.59829785,120.8353631,35.000074,104.999927
153,50,50.004,713,710,9,3,1954,4,23,1955,1955,3,1,3,1,3,1367,1003,,,2370,2,23.59829785,120.8353631,35.000074,104.999927
155,200,200.003,200,651,10,31,1956,11,6,1956,1956,2,3,1,3,3,20,3000,,,3020,1,54.7023545,-3.2765753,26.2540493,29.2675469
155,200,200.003,651,200,10,31,1956,11,6,1956,1956,3,2,3,1,1,3000,20,,,3020,1,26.2540493,29.2675469,54.7023545,-3.2765753
155,200,200.005,220,651,10,31,1956,11,6,1956,1956,2,3,1,3,3,10,3000,,,3010,1,46.603354,1.8883335,26.2540493,29.2675469
155,200,200.005,651,220,10,31,1956,11,6,1956,1956,3,2,3,1,1,3000,10,,,3010,1,26.2540493,29.2675469,46.603354,1.8883335
155,200,200.007,651,666,10,29,1956,11,6,1956,1956,3,1,3,1,3,3000,189,,,3189,1,26.2540493,29.2675469,30.8760272,35.0015196
155,200,200.007,666,651,10,29,1956,11,6,1956,1956,1,3,1,3,1,189,3000,,,3189,1,30.8760272,35.0015196,26.2540493,29.2675469
156,606,606.001,310,365,11,4,1956,11,14,1956,1956,3,1,3,1,3,2502,720,,,3222,1,47.1817585,19.5060937,64.6863136,97.7453061
156,606,606.001,365,310,11,4,1956,11,14,1956,1956,1,3,1,3,1,720,2502,,,3222,1,64.6863136,97.7453061,47.1817585,19.5060937
159,173,173.004,710,713,8,23,1958,11,23,1958,1958,1,3,1,3,2,300,1500,,,1800,1,35.000074,104.999927,23.59829785,120.8353631
159,173,173.004,713,710,8,23,1958,11,23,1958,1958,3,1,3,1,2,1500,300,,,1800,1,23.59829785,120.8353631,35.000074,104.999927
160,199,199.001,710,750,10,20,1962,11,21,1962,1962,1,3,1,3,1,500,1353,,,1853,1,35.000074,104.999927,22.3511148,78.6677428
160,199,199.001,750,710,10,20,1962,11,21,1962,1962,3,1,3,1,3,1353,500,,,1853,1,22.3511148,78.6677428,35.000074,104.999927
163,611,611.003,2,816,2,7,1965,1,27,1973,1965,1,3,1,3,1,58153,700000,,,758153,5,51.75693885,178.1059066,13.2904027,108.4265113
163,611,611.003,2,816,2,7,1965,1,27,1973,1966,1,3,1,3,1,58153,700000,,,758153,3,51.75693885,178.1059066,13.2904027,108.4265113
163,611,611.003,2,816,2,7,1965,1,27,1973,1967,1,3,1,3,1,58153,700000,,,758153,9,51.75693885,178.1059066,13.2904027,108.4265113
163,611,611.003,2,816,2,7,1965,1,27,1973,1968,1,3,1,3,1,58153,700000,,,758153,6,51.75693885,178.1059066,13.2904027,108.4265113
163,611,611.003,2,816,2,7,1965,1,27,1973,1969,1,3,1,3,1,58153,700000,,,758153,7,51.75693885,178.1059066,13.2904027,108.4265113
163,611,611.003,2,816,2,7,1965,1,27,1973,1970,1,3,1,3,1,58153,700000,,,758153,2,51.75693885,178.1059066,13.2904027,108.4265113
163,611,611.003,2,816,2,7,1965,1,27,1973,1971,1,3,1,3,1,58153,700000,,,758153,1,51.75693885,178.1059066,13.2904027,108.4265113
163,611,611.003,2,816,2,7,1965,1,27,1973,1972,1,3,1,3,1,58153,700000,,,758153,4,51.75693885,178.1059066,13.2904027,108.4265113
163,611,611.003,2,816,2,7,1965,1,27,1973,1973,1,3,1,3,1,58153,700000,,,758153,8,51.75693885,178.1059066,13.2904027,108.4265113
163,611,611.003,816,2,2,7,1965,1,27,1973,1965,3,1,3,1,3,700000,58153,,,758153,8,13.2904027,108.4265113,51.75693885,178.1059066
163,611,611.003,816,2,2,7,1965,1,27,1973,1966,3,1,3,1,3,700000,58153,,,758153,1,13.2904027,108.4265113,51.75693885,178.1059066
163,611,611.003,816,2,2,7,1965,1,27,1973,1967,3,1,3,1,3,700000,58153,,,758153,6,13.2904027,108.4265113,51.75693885,178.1059066
163,611,611.003,816,2,2,7,1965,1,27,1973,1968,3,1,3,1,3,700000,58153,,,758153,5,13.2904027,108.4265113,51.75693885,178.1059066
163,611,611.003,816,2,2,7,1965,1,27,1973,1969,3,1,3,1,3,700000,58153,,,758153,2,13.2904027,108.4265113,51.75693885,178.1059066
163,611,611.003,816,2,2,7,1965,1,27,1973,1970,3,1,3,1,3,700000,58153,,,758153,4,13.2904027,108.4265113,51.75693885,178.1059066
163,611,611.003,816,2,2,7,1965,1,27,1973,1971,3,1,3,1,3,700000,58153,,,758153,7,13.2904027,108.4265113,51.75693885,178.1059066
163,611,611.003,816,2,2,7,1965,1,27,1973,1972,3,1,3,1,3,700000,58153,,,758153,9,13.2904027,108.4265113,51.75693885,178.1059066
163,611,611.003,816,2,2,7,1965,1,27,1973,1973,3,1,3,1,3,700000,58153,,,758153,3,13.2904027,108.4265113,51.75693885,178.1059066
163,611,611.015,732,816,10,1,1965,1,27,1973,1965,2,3,1,3,3,4687,700000,7,,704687,5,36.5581914,127.9408564,13.2904027,108.4265113
163,611,611.015,732,816,10,1,1965,1,27,1973,1966,2,3,1,3,3,4687,700000,7,,704687,7,36.5581914,127.9408564,13.2904027,108.4265113
163,611,611.015,732,816,10,1,1965,1,27,1973,1967,2,3,1,3,3,4687,700000,7,,704687,6,36.5581914,127.9408564,13.2904027,108.4265113
163,611,611.015,732,816,10,1,1965,1,27,1973,1968,2,3,1,3,3,4687,700000,7,,704687,8,36.5581914,127.9408564,13.2904027,108.4265113
163,611,611.015,732,816,10,1,1965,1,27,1973,1969,2,3,1,3,3,4687,700000,7,,704687,1,36.5581914,127.9408564,13.2904027,108.4265113
163,611,611.015,732,816,10,1,1965,1,27,1973,1970,2,3,1,3,3,4687,700000,7,,704687,2,36.5581914,127.9408564,13.2904027,108.4265113
163,611,611.015,732,816,10,1,1965,1,27,1973,1971,2,3,1,3,3,4687,700000,7,,704687,9,36.5581914,127.9408564,13.2904027,108.4265113
163,611,611.015,732,816,10,1,1965,1,27,1973,1972,2,3,1,3,3,4687,700000,7,,704687,3,36.5581914,127.9408564,13.2904027,108.4265113
163,611,611.015,732,816,10,1,1965,1,27,1973,1973,2,3,1,3,3,4687,700000,7,,704687,4,36.5581914,127.9408564,13.2904027,108.4265113
163,611,611.015,816,732,10,1,1965,1,27,1973,1965,3,2,3,1,1,700000,4687,7,,704687,1,13.2904027,108.4265113,36.5581914,127.9408564
163,611,611.015,816,732,10,1,1965,1,27,1973,1966,3,2,3,1,1,700000,4687,7,,704687,9,13.2904027,108.4265113,36.5581914,127.9408564
163,611,611.015,816,732,10,1,1965,1,27,1973,1967,3,2,3,1,1,700000,4687,7,,704687,5,13.2904027,108.4265113,36.5581914,127.9408564
163,611,611.015,816,732,10,1,1965,1,27,1973,1968,3,2,3,1,1,700000,4687,7,,704687,3,13.2904027,108.4265113,36.5581914,127.9408564
163,611,611.015,816,732,10,1,1965,1,27,1973,1969,3,2,3,1,1,700000,4687,7,,704687,4,13.2904027,108.4265113,36.5581914,127.9408564
163,611,611.015,816,732,10,1,1965,1,27,1973,1970,3,2,3,1,1,700000,4687,7,,704687,2,13.2904027,108.4265113,36.5581914,127.9408564
163,611,611.015,816,732,10,1,1965,1,27,1973,1971,3,2,3,1,1,700000,4687,7,,704687,8,13.2904027,108.4265113,36.5581914,127.9408564
163,611,611.015,816,732,10,1,1965,1,27,1973,1972,3,2,3,1,1,700000,4687,7,,704687,6,13.2904027,108.4265113,36.5581914,127.9408564
163,611,611.015,816,732,10,1,1965,1,27,1973,1973,3,1,3,1,1,700000,4687,7,,704687,7,13.2904027,108.4265113,36.5581914,127.9408564
163,611,611.016,800,816,10,1,1967,4,17,1973,1967,2,3,1,3,3,700000,494,,,700494,4,14.8971921,100.83273,13.2904027,108.4265113
163,611,611.016,800,816,10,1,1967,4,17,1973,1968,2,3,1,3,3,700000,494,,,700494,3,14.8971921,100.83273,13.2904027,108.4265113
163,611,611.016,800,816,10,1,1967,4,17,1973,1969,2,3,1,3,3,700000,494,,,700494,7,14.8971921,100.83273,13.2904027,108.4265113
163,611,611.016,800,816,10,1,1967,4,17,1973,1970,2,3,1,3,3,700000,494,,,700494,6,14.8971921,100.83273,13.2904027,108.4265113
163,611,611.016,800,816,10,1,1967,4,17,1973,1971,2,3,1,3,3,700000,494,,,700494,5,14.8971921,100.83273,13.2904027,108.4265113
163,611,611.016,800,816,10,1,1967,4,17,1973,1972,2,3,1,3,3,700000,494,,,700494,2,14.8971921,100.83273,13.2904027,108.4265113
163,611,611.016,800,816,10,1,1967,4,17,1973,1973,2,3,1,3,3,700000,494,,,700494,1,14.8971921,100.83273,13.2904027,108.4265113
163,611,611.016,816,800,10,1,1967,4,17,1973,1967,3,2,3,1,3,700000,494,,,700494,6,13.2904027,108.4265113,14.8971921,100.83273
163,611,611.016,816,800,10,1,1967,4,17,1973,1968,3,2,3,1,3,700000,494,,,700494,5,13.2904027,108.4265113,14.8971921,100.83273
163,611,611.016,816,800,10,1,1967,4,17,1973,1969,3,2,3,1,3,700000,494,,,700494,2,13.2904027,108.4265113,14.8971921,100.83273
163,611,611.016,816,800,10,1,1967,4,17,1973,1970,3,2,3,1,3,700000,494,,,700494,1,13.2904027,108.4265113,14.8971921,100.83273
163,611,611.016,816,800,10,1,1967,4,17,1973,1971,3,2,3,1,3,700000,494,,,700494,4,13.2904027,108.4265113,14.8971921,100.83273
163,611,611.016,816,800,10,1,1967,4,17,1973,1972,3,2,3,1,3,700000,494,,,700494,3,13.2904027,108.4265113,14.8971921,100.83273
163,611,611.016,816,800,10,1,1967,4,17,1973,1973,3,2,3,1,3,700000,494,,,700494,7,13.2904027,108.4265113,14.8971921,100.83273
163,611,611.018,816,817,2,7,1965,4,30,1975,1965,3,1,3,1,3,700000,254257,,,954257,5,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,816,817,2,7,1965,4,30,1975,1966,3,1,3,1,3,700000,254257,,,954257,2,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,816,817,2,7,1965,4,30,1975,1967,3,1,3,1,3,700000,254257,,,954257,4,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,816,817,2,7,1965,4,30,1975,1968,3,1,3,1,3,700000,254257,,,954257,10,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,816,817,2,7,1965,4,30,1975,1969,3,1,3,1,3,700000,254257,,,954257,7,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,816,817,2,7,1965,4,30,1975,1970,3,1,3,1,3,700000,254257,,,954257,8,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,816,817,2,7,1965,4,30,1975,1971,3,1,3,1,3,700000,254257,,,954257,6,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,816,817,2,7,1965,4,30,1975,1972,3,1,3,1,3,700000,254257,,,954257,9,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,816,817,2,7,1965,4,30,1975,1973,3,1,3,1,3,700000,254257,,,954257,1,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,816,817,2,7,1965,4,30,1975,1974,3,1,3,1,3,700000,254257,,,954257,3,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,816,817,2,7,1965,4,30,1975,1975,3,1,3,1,3,700000,254257,,,954257,11,13.2904027,108.4265113,21.0625056,105.8290694
163,611,611.018,817,816,2,7,1965,4,30,1975,1965,1,3,3,1,1,254257,700000,,,954257,1,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.018,817,816,2,7,1965,4,30,1975,1966,1,3,3,1,1,254257,700000,,,954257,7,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.018,817,816,2,7,1965,4,30,1975,1967,1,3,3,1,1,254257,700000,,,954257,9,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.018,817,816,2,7,1965,4,30,1975,1968,1,3,3,1,1,254257,700000,,,954257,4,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.018,817,816,2,7,1965,4,30,1975,1969,1,3,3,1,1,254257,700000,,,954257,11,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.018,817,816,2,7,1965,4,30,1975,1970,1,3,3,1,1,254257,700000,,,954257,5,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.018,817,816,2,7,1965,4,30,1975,1971,1,3,3,1,1,254257,700000,,,954257,6,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.018,817,816,2,7,1965,4,30,1975,1972,1,3,3,1,1,254257,700000,,,954257,2,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.018,817,816,2,7,1965,4,30,1975,1973,1,3,3,1,1,254257,700000,,,954257,10,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.018,817,816,2,7,1965,4,30,1975,1974,1,3,3,1,1,254257,700000,,,954257,3,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.018,817,816,2,7,1965,4,30,1975,1975,1,3,3,1,1,254257,700000,,,954257,8,21.0625056,105.8290694,13.2904027,108.4265113
163,611,611.019,816,840,10,1,1966,12,13,1969,1966,3,2,3,1,3,700000,1000,,,701000,4,13.2904027,108.4265113,12.7503486,122.7312101
163,611,611.019,816,840,10,1,1966,12,13,1969,1967,3,2,3,1,3,700000,1000,,,701000,1,13.2904027,108.4265113,12.7503486,122.7312101
163,611,611.019,816,840,10,1,1966,12,13,1969,1968,3,2,3,1,3,700000,1000,,,701000,2,13.2904027,108.4265113,12.7503486,122.7312101
163,611,611.019,816,840,10,1,1966,12,13,1969,1969,3,2,3,1,3,700000,1000,,,701000,3,13.2904027,108.4265113,12.7503486,122.7312101
163,611,611.019,840,816,10,1,1966,12,13,1969,1966,2,3,1,3,1,1000,700000,,,701000,1,12.7503486,122.7312101,13.2904027,108.4265113
163,611,611.019,840,816,10,1,1966,12,13,1969,1967,2,3,1,3,1,1000,700000,,,701000,3,12.7503486,122.7312101,13.2904027,108.4265113
163,611,611.019,840,816,10,1,1966,12,13,1969,1968,2,3,1,3,1,1000,700000,,,701000,4,12.7503486,122.7312101,13.2904027,108.4265113
163,611,611.019,840,816,10,1,1966,12,13,1969,1969,2,3,1,3,1,1000,700000,,,701000,2,12.7503486,122.7312101,13.2904027,108.4265113
163,611,611.02,816,900,6,27,1965,3,12,1972,1965,3,2,3,1,3,700000,494,,,700494,2,13.2904027,108.4265113,-24.7761086,134.755
163,611,611.02,816,900,6,27,1965,3,12,1972,1966,3,2,3,1,3,700000,494,,,700494,6,13.2904027,108.4265113,-24.7761086,134.755
163,611,611.02,816,900,6,27,1965,3,12,1972,1967,3,2,3,1,3,700000,494,,,700494,1,13.2904027,108.4265113,-24.7761086,134.755
163,611,611.02,816,900,6,27,1965,3,12,1972,1968,3,2,3,1,3,700000,494,,,700494,5,13.2904027,108.4265113,-24.7761086,134.755
163,611,611.02,816,900,6,27,1965,3,12,1972,1969,3,2,3,1,3,700000,494,,,700494,8,13.2904027,108.4265113,-24.7761086,134.755
163,611,611.02,816,900,6,27,1965,3,12,1972,1970,3,2,3,1,3,700000,494,,,700494,7,13.2904027,108.4265113,-24.7761086,134.755
163,611,611.02,816,900,6,27,1965,3,12,1972,1971,3,2,3,1,3,700000,494,,,700494,4,13.2904027,108.4265113,-24.7761086,134.755
163,611,611.02,816,900,6,27,1965,3,12,1972,1972,3,2,3,1,3,700000,494,,,700494,3,13.2904027,108.4265113,-24.7761086,134.755
163,611,611.02,900,816,6,27,1965,3,12,1972,1965,2,3,1,3,1,494,700000,,,700494,3,-24.7761086,134.755,13.2904027,108.4265113
163,611,611.02,900,816,6,27,1965,3,12,1972,1966,2,3,1,3,1,494,700000,,,700494,7,-24.7761086,134.755,13.2904027,108.4265113
163,611,611.02,900,816,6,27,1965,3,12,1972,1967,2,3,1,3,1,494,700000,,,700494,1,-24.7761086,134.755,13.2904027,108.4265113
163,611,611.02,900,816,6,27,1965,3,12,1972,1968,2,3,1,3,1,494,700000,,,700494,5,-24.7761086,134.755,13.2904027,108.4265113
163,611,611.02,900,816,6,27,1965,3,12,1972,1969,2,3,1,3,1,494,700000,,,700494,8,-24.7761086,134.755,13.2904027,108.4265113
163,611,611.02,900,816,6,27,1965,3,12,1972,1970,2,3,1,3,1,494,700000,,,700494,4,-24.7761086,134.755,13.2904027,108.4265113
163,611,611.02,900,816,6,27,1965,3,12,1972,1971,2,3,1,3,1,494,700000,,,700494,6,-24.7761086,134.755,13.2904027,108.4265113
163,611,611.02,900,816,6,27,1965,3,12,1972,1972,2,3,1,3,1,494,700000,,,700494,2,-24.7761086,134.755,13.2904027,108.4265113
166,1312,1312.001,750,770,8,5,1965,9,23,1965,1965,3,1,3,1,3,3261,3800,,,7061,1,22.3511148,78.6677428,30.3308401,71.247499
166,1312,1312.001,770,750,8,5,1965,9,23,1965,1965,1,3,1,3,1,3800,3261,,,7061,1,30.3308401,71.247499,22.3511148,78.6677428
169,1035,1035.001,645,666,6,5,1967,6,10,1967,1967,3,1,3,1,3,30,1000,,,1030,1,33.0955793,44.1749775,30.8760272,35.0015196
169,1035,1035.001,666,645,6,5,1967,6,10,1967,1967,1,3,1,3,1,1000,30,,,1030,1,30.8760272,35.0015196,33.0955793,44.1749775
169,1035,1035.002,651,666,6,5,1967,6,10,1967,1967,3,1,3,1,3,10000,1000,,,11000,1,26.2540493,29.2675469,30.8760272,35.0015196
169,1035,1035.002,666,651,6,5,1967,6,10,1967,1967,1,3,1,3,1,1000,10000,,,11000,1,30.8760272,35.0015196,26.2540493,29.2675469
169,1035,1035.003,652,666,6,5,1967,6,10,1967,1967,3,1,3,1,3,2500,1000,,,3500,1,34.6401861,39.0494106,30.8760272,35.0015196
169,1035,1035.003,666,652,6,5,1967,6,10,1967,1967,1,3,1,3,1,1000,2500,,,3500,1,30.8760272,35.0015196,34.6401861,39.0494106
169,1035,1035.004,663,666,6,5,1967,6,10,1967,1967,3,1,3,1,3,10000,1000,,,11000,1,31.1667049,36.941628,30.8760272,35.0015196
169,1035,1035.004,666,663,6,5,1967,6,10,1967,1967,1,3,1,3,1,1000,10000,,,11000,1,30.8760272,35.0015196,31.1667049,36.941628
170,1353,1353.013,812,816,12,13,1967,4,17,1973,1967,3,1,3,1,3,11250,2250,,,13500,7,20.0171109,103.378253,13.2904027,108.4265113
170,1353,1353.013,812,816,12,13,1967,4,17,1973,1968,3,1,3,1,3,11250,2250,,,13500,2,20.0171109,103.378253,13.2904027,108.4265113
170,1353,1353.013,812,816,12,13,1967,4,17,1973,1969,3,1,3,1,3,11250,2250,,,13500,5,20.0171109,103.378253,13.2904027,108.4265113
170,1353,1353.013,812,816,12,13,1967,4,17,1973,1970,3,1,3,1,3,11250,2250,,,13500,4,20.0171109,103.378253,13.2904027,108.4265113
170,1353,1353.013,812,816,12,13,1967,4,17,1973,1971,3,1,3,1,3,11250,2250,,,13500,1,20.0171109,103.378253,13.2904027,108.4265113
170,1353,1353.013,812,816,12,13,1967,4,17,1973,1972,3,1,3,1,3,11250,2250,,,13500,6,20.0171109,103.378253,13.2904027,108.4265113
170,1353,1353.013,812,816,12,13,1967,4,17,1973,1973,3,1,3,1,3,11250,2250,,,13500,3,20.0171109,103.378253,13.2904027,108.4265113
170,1353,1353.013,816,812,12,13,1967,4,17,1973,1967,1,3,1,3,1,2250,11250,,,13500,1,13.2904027,108.4265113,20.0171109,103.378253
170,1353,1353.013,816,812,12,13,1967,4,17,1973,1968,1,3,1,3,1,2250,11250,,,13500,6,13.2904027,108.4265113,20.0171109,103.378253
170,1353,1353.013,816,812,12,13,1967,4,17,1973,1969,1,3,1,3,1,2250,11250,,,13500,5,13.2904027,108.4265113,20.0171109,103.378253
170,1353,1353.013,816,812,12,13,1967,4,17,1973,1970,1,3,1,3,1,2250,11250,,,13500,4,13.2904027,108.4265113,20.0171109,103.378253
170,1353,1353.013,816,812,12,13,1967,4,17,1973,1971,1,3,1,3,1,2250,11250,,,13500,3,13.2904027,108.4265113,20.0171109,103.378253
170,1353,1353.013,816,812,12,13,1967,4,17,1973,1972,1,3,1,3,1,2250,11250,,,13500,7,13.2904027,108.4265113,20.0171109,103.378253
170,1353,1353.013,816,812,12,13,1967,4,17,1973,1973,1,3,1,3,1,2250,11250,,,13500,2,13.2904027,108.4265113,20.0171109,103.378253
172,1480,1480.002,651,666,3,8,1969,8,7,1970,1969,1,3,1,3,2,368,5000,,,5368,1,26.2540493,29.2675469,30.8760272,35.0015196
172,1480,1480.002,651,666,3,8,1969,8,7,1970,1970,1,3,1,3,2,368,5000,,,5368,2,26.2540493,29.2675469,30.8760272,35.0015196
172,1480,1480.002,666,651,3,8,1969,8,7,1970,1969,3,1,3,1,2,5000,368,,,5368,1,30.8760272,35.0015196,26.2540493,29.2675469
172,1480,1480.002,666,651,3,8,1969,8,7,1970,1970,3,1,3,1,2,5000,368,,,5368,2,30.8760272,35.0015196,26.2540493,29.2675469
175,1206,1206.001,91,92,7,14,1969,7,18,1969,1969,3,1,3,1,3,1200,700,,,1900,1,15.2572432,-86.0755145,13.8000382,-88.9140683
175,1206,1206.001,92,91,7,14,1969,7,18,1969,1969,1,3,1,3,1,700,1200,,,1900,1,13.8000382,-88.9140683,15.2572432,-86.0755145
176,1617,1617.001,811,816,3,23,1970,12,3,1971,1970,3,1,3,1,2,5000,400,,,5400,1,13.5066394,104.869423,13.2904027,108.4265113
176,1617,1617.001,811,816,3,23,1970,12,3,1971,1971,3,1,3,1,2,5000,400,,,5400,2,13.5066394,104.869423,13.2904027,108.4265113
176,1617,1617.001,816,811,3,23,1970,12,3,1971,1970,1,3,1,3,2,400,5000,,,5400,1,13.2904027,108.4265113,13.5066394,104.869423
176,1617,1617.001,816,811,3,23,1970,12,3,1971,1971,1,3,1,3,2,400,5000,,,5400,2,13.2904027,108.4265113,13.5066394,104.869423
178,1447,1447.001,750,770,12,3,1971,12,16,1971,1971,3,1,3,1,1,3241,7982,,,11223,1,22.3511148,78.6677428,30.3308401,71.247499
178,1447,1447.001,770,750,12,3,1971,12,16,1971,1971,1,3,1,3,3,7982,3241,,,11223,1,30.3308401,71.247499,22.3511148,78.6677428
181,1046,1046.001,645,666,10,12,1973,10,19,1973,1973,2,3,1,3,2,3500,278,,,3778,1,33.0955793,44.1749775,30.8760272,35.0015196
181,1046,1046.001,666,645,10,12,1973,10,19,1973,1973,3,2,3,2,2,278,3500,,,3778,1,30.8760272,35.0015196,33.0955793,44.1749775
181,1046,1046.002,651,666,10,6,1973,10,24,1973,1973,1,3,1,3,3,7700,2838,,,10538,1,26.2540493,29.2675469,30.8760272,35.0015196
181,1046,1046.002,666,651,10,6,1973,10,24,1973,1973,3,1,3,1,1,2838,7700,,,10538,1,30.8760272,35.0015196,26.2540493,29.2675469
181,1046,1046.003,652,666,10,6,1973,10,22,1973,1973,1,3,1,3,3,3500,2838,,,6338,1,34.6401861,39.0494106,30.8760272,35.0015196
181,1046,1046.003,666,652,10,6,1973,10,22,1973,1973,3,1,3,1,1,2838,3500,,,6338,1,30.8760272,35.0015196,34.6401861,39.0494106
181,1046,1046.004,663,666,10,16,1973,10,19,1973,1973,2,3,1,3,2,3500,23,,,3523,1,31.1667049,36.941628,30.8760272,35.0015196
181,1046,1046.004,666,663,10,16,1973,10,19,1973,1973,3,2,3,1,2,23,3500,,,3523,1,30.8760272,35.0015196,31.1667049,36.941628
181,1046,1046.005,666,670,10,14,1973,10,19,1973,1973,3,2,3,1,2,100,3500,,,3600,1,30.8760272,35.0015196,25.6242618,42.3528328
181,1046,1046.005,670,666,10,14,1973,10,19,1973,1973,2,3,1,3,2,3500,100,,,3600,1,25.6242618,42.3528328,30.8760272,35.0015196
